48 9 40.0 49.0
48 9 60.0 39.0
48 9 80.0 33.0
48 9 100.0 26.0
48 9 120.0 25.0
48 9 140.0 23.0
48 9 160.0 22.0
48 9 180.0 20.0
48 9 200.0 19.0
48 9 250.0 18.0
48 9 300.0 16.0
48 9 350.0 15.0
48 9 400.0 14.0
48 9 450.0 13.0
48 9 500.0 12.0
48 9 550.0 12.0
48 9 600.0 12.0
48 9 650.0 12.0
48 9 700.0 12.0
48 24 20.0 63.0
48 24 40.0 40.0
48 24 60.0 32.0
48 24 80.0 27.0
48 24 100.0 23.0
48 24 120.0 22.0
48 24 140.0 20.0
48 24 160.0 19.0
48 24 180.0 17.0
48 24 200.0 16.0
48 24 250.0 15.0
48 24 300.0 14.0
48 24 350.0 14.0
48 24 400.0 12.0
48 24 450.0 12.0
48 24 500.0 12.0
48 24 550.0 12.0
48 24 600.0 12.0
48 24 650.0 12.0
48 24 700.0 11.0
48 48 20.0 42.0
48 48 40.0 32.0
48 48 60.0 26.0
48 48 80.0 21.0
48 48 100.0 19.0
48 48 120.0 19.0
48 48 140.0 17.0
48 48 160.0 17.0
48 48 180.0 16.0
48 48 200.0 14.0
48 48 250.0 15.0
48 48 300.0 14.0
48 48 350.0 13.0
48 48 400.0 13.0
48 48 450.0 13.0
48 48 500.0 12.0
48 48 550.0 13.0
48 48 600.0 12.0
48 48 650.0 12.0
48 48 700.0 12.0
48 84 20.0 41.0
48 84 40.0 31.0
48 84 60.0 25.0
48 84 80.0 23.0
48 84 100.0 21.0
48 84 120.0 19.0
48 84 140.0 19.0
48 84 160.0 19.0
48 84 180.0 17.0
48 84 200.0 16.0
48 84 250.0 14.0
48 84 300.0 15.0
48 84 350.0 14.0
48 84 400.0 14.0
48 84 450.0 14.0
48 84 500.0 14.0
48 84 550.0 13.0
48 84 600.0 13.0
48 84 650.0 13.0
48 84 700.0 13.0
48 129 20.0 48.0
48 129 40.0 38.0
48 129 60.0 28.0
48 129 80.0 26.0
48 129 100.0 23.0
48 129 120.0 22.0
48 129 140.0 21.0
48 129 160.0 19.0
48 129 180.0 18.0
48 129 200.0 18.0
48 129 250.0 17.0
48 129 300.0 16.0
48 129 350.0 16.0
48 129 400.0 15.0
48 129 450.0 15.0
48 129 500.0 15.0
48 129 550.0 15.0
48 129 600.0 14.0
48 129 650.0 14.0
48 129 700.0 14.0
48 198 20.0 44.0
48 198 40.0 34.0
48 198 60.0 30.0
48 198 80.0 25.0
48 198 100.0 23.0
48 198 120.0 21.0
48 198 140.0 20.0
48 198 160.0 19.0
48 198 180.0 19.0
48 198 200.0 18.0
48 198 250.0 18.0
48 198 300.0 17.0
48 198 350.0 16.0
48 198 400.0 16.0
48 198 450.0 16.0
48 198 500.0 16.0
48 198 550.0 15.0
48 198 600.0 15.0
48 198 650.0 15.0
48 198 700.0 15.0
48 291 20.0 49.0
48 291 40.0 38.0
48 291 60.0 31.0
48 291 80.0 27.0
48 291 100.0 24.0
48 291 120.0 23.0
48 291 140.0 22.0
48 291 160.0 21.0
48 291 180.0 20.0
48 291 200.0 19.0
48 291 250.0 18.0
48 291 300.0 18.0
48 291 350.0 17.0
48 291 400.0 17.0
48 291 450.0 17.0
48 291 500.0 16.0
48 291 550.0 16.0
48 291 600.0 16.0
48 291 650.0 16.0
48 291 700.0 16.0
48 390 20.0 65.0
48 390 40.0 52.0
48 390 60.0 43.0
48 390 80.0 35.0
48 390 100.0 31.0
48 390 120.0 30.0
48 390 140.0 27.0
48 390 160.0 27.0
48 390 180.0 24.0
48 390 200.0 23.0
48 390 250.0 22.0
48 390 300.0 20.0
48 390 350.0 20.0
48 390 400.0 20.0
48 390 450.0 19.0
48 390 500.0 18.0
48 390 550.0 18.0
48 390 600.0 18.0
48 390 650.0 18.0
48 390 700.0 17.0
48 534 20.0 60.0
48 534 40.0 44.0
48 534 60.0 37.0
48 534 80.0 33.0
48 534 100.0 29.0
48 534 120.0 27.0
48 534 140.0 27.0
48 534 160.0 26.0
48 534 180.0 24.0
48 534 200.0 23.0
48 534 250.0 22.0
48 534 300.0 20.0
48 534 350.0 21.0
48 534 400.0 20.0
48 534 450.0 20.0
48 534 500.0 19.0
48 534 550.0 18.0
48 534 600.0 19.0
