6.0 6.0 4.413158839390519e-15 3.092710719311646e-15
6.0 8.0 3.698126210692291e-15 2.8389839560720812e-15
6.0 10.0 2.477007721647595e-15 2.4743211767324057e-15
6.0 12.0 3.0371901912507065e-15 2.3865630509797247e-15
6.0 14.0 4.403874089026927e-15 2.670518057400753e-15
6.0 16.0 3.4991110848830533e-15 3.1776286294892936e-15
6.0 18.0 3.814434924235147e-15 3.883067010892289e-15
6.0 20.0 5.135309759571489e-15 4.877893838558546e-15
6.0 22.0 7.591485550052984e-15 6.2393373908041055e-15
6.0 24.0 1.0258705595653176e-14 7.008187315941527e-15
6.0 26.0 6.364222828458659e-15 6.9956461278982015e-15
6.0 28.0 7.277590542458262e-15 7.17242686055056e-15
6.0 30.0 1.0756461030574999e-14 7.585300239809225e-15
10.0 6.0 2.477007721647595e-15 1.7957849024798553e-15
10.0 8.0 1.8204104930357906e-15 1.4859370308486418e-15
10.0 10.0 1.3808609510936611e-15 1.2713305780606024e-15
10.0 12.0 1.4696400925052518e-15 1.3579479114541547e-15
10.0 14.0 1.8648499244867927e-15 1.4713517942409066e-15
10.0 16.0 1.8304080996911582e-15 1.654482976786282e-15
10.0 18.0 1.960815395879887e-15 1.913108695737325e-15
10.0 20.0 3.4943129447935425e-15 2.277901938719224e-15
10.0 22.0 2.9661103498702583e-15 2.765941532456928e-15
10.0 24.0 3.976998463071842e-15 2.7378959326381182e-15
10.0 26.0 2.867777848576125e-15 2.625537343281594e-15
10.0 28.0 3.0232055692620503e-15 2.6653347439879705e-15
10.0 30.0 4.16540154337372e-15 2.9102744940796335e-15
20.0 6.0 5.135309759571489e-15 3.823796544699729e-15
20.0 8.0 5.070666240731448e-15 3.4579144200064436e-15
20.0 10.0 3.496946080804865e-15 3.2231848579924196e-15
20.0 12.0 2.880849227651569e-15 2.7313195747458314e-15
20.0 14.0 3.0600140341879094e-15 2.2768622436231286e-15
20.0 16.0 2.5950358338814726e-15 2.363708920311035e-15
20.0 18.0 2.496396478218979e-15 2.5501505494492384e-15
20.0 20.0 4.647411867983868e-15 2.8550451837787847e-15
20.0 22.0 3.712485794780186e-15 3.1712713028194127e-15
20.0 24.0 4.8307948865195075e-15 3.062397808294161e-15
20.0 26.0 2.8434901252616273e-15 2.9479939775608007e-15
20.0 28.0 3.0129084381950884e-15 2.8644875103474015e-15
20.0 30.0 5.243152352918786e-15 2.8431035526494053e-15
